Art.code;Omschrijving;Brutoprijs;Korting;Nettoprijs;Per;Eenheid;Groepcode;Art.Fab.;Fabrikant;Type rooster;Breedte
326701;VH SCHILD HOPPE BUITEN PC72-KT  2236ZA F1 50X250MM SKG***;52.48;;23.62;1;st;218;3614690;HOPPE;;
326702;VH SCHILD HOPPE BUITEN PC92-KT  2236ZA F1 50X250MM SKG***;52.48;;23.62;1;st;218;3614702;HOPPE;;
326705;VH SCHILD HOPPE BUITEN SENIOR PC72-KT***  2236ZAS1 F1 50X250MM;61.20;;27.54;1;st;218;3849229;HOPPE;;
326706;VH SCHILD HOPPE BUITEN SENIOR PC72-KT***  2236ZAS2 F1 50X250MM;67.84;;30.53;1;st;218;3875857;HOPPE;;
326710;VH SCHILD HOPPE BUITEN PC55  2235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;1879820;HOPPE;;
326711;VH SCHILD HOPPE BUITEN PC72  2235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;1879846;HOPPE;;
326712;VH SCHILD HOPPE BUITEN PC92  2235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;1879854;HOPPE;;
326713;VH SCHILD HOPPE BUITEN BLIND  2235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;1879871;HOPPE;;
326714;VH SCHILD HOPPE BUITEN GEHEEL BLIND  2235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;1879897;HOPPE;;
326730;VH SCHILD HOPPE BINNEN PC55  2214 F1 50X250MM;23.44;;10.55;1;st;218;3818166;HOPPE;;
326731;VH SCHILD HOPPE BINNEN PC72  2214 F1 50X250MM;23.44;;10.55;1;st;218;3818174;HOPPE;;
326732;VH SCHILD HOPPE BINNEN PC92  2214 F1 50X250MM;23.44;;10.55;1;st;218;3818182;HOPPE;;
326733;VH SCHILD HOPPE BINNEN BLIND  2214 F1 50X250MM;23.44;;10.55;1;st;218;3818191;HOPPE;;
326734;VH SCHILD HOPPE BINNEN GEHEEL BLIND  2214 F1 50X250MM;23.44;;10.55;1;st;218;3818211;HOPPE;;
326735;VH SCHILD HOPPE BINNEN ALLEEN PC55  2214 F1 50X250MM;25.98;;11.69;1;st;218;3818238;HOPPE;;
326736;VH SCHILD HOPPE BINNEN ALLEEN PC72  2214 F1 50X250MM;25.25;;11.36;1;st;218;3818262;HOPPE;;
326737;VH SCHILD HOPPE BINNEN ALLEEN PC92  2214 F1 50X250MM;25.98;;11.69;1;st;218;3818271;HOPPE;;
326742;VH SCHILD HOPPE BINNEN PC72 -4 KERVEN-  2214 F1 50X250MM TBV VASTE KNOP;25.98;;11.69;1;st;218;3968691;HOPPE;;
326746;VH SCHILD HOPPE BINNEN BLIND -4 KERVEN-  2214 F1 50X250MM TBV VASTE KNOP;25.98;;11.69;1;st;218;3968324;HOPPE;;
326754;VH SCHILD HOPPE BUITEN SENIOR BLIND***  2235S1 F1 50X250MM;38.98;;17.54;1;st;218;2163920;HOPPE;;
326760;VH SCHILD HOPPE BINNEN SENIOR PC72  2214S1 F1 50X250MM;30.11;;13.55;1;st;218;3820223;HOPPE;;
326761;VH SCHILD HOPPE BINNEN SENIOR PC72  2214S2 F1 50X250MM;30.11;;13.55;1;st;218;3820231;HOPPE;;
326766;VH SCHILD HOPPE BINNEN SENIOR PC92  2214S3 F1 50X250MM;32.68;;14.71;1;st;218;3940727;HOPPE;;
326767;VH SMALSCHILD HOPPE BUITEN PC55-KT  2280ZA F1 37x250MM SKG***;54.10;;24.34;1;st;218;10702612;HOPPE;;
326768;VH SMALSCHILD HOPPE BUITEN PC72-KT  2280ZA F1 37x250MM SKG***;54.10;;24.34;1;st;218;10702621;HOPPE;;
326769;VH SMALSCHILD HOPPE BUITEN PC92-KT  2280ZA F1 37x250MM SKG***;54.10;;24.34;1;st;218;10702639;HOPPE;;
326776;VH SMALSCHILD HOPPE BUITEN BLIND  2278ZA F1 32x250MM SKG***;37.15;;16.72;1;st;218;2686253;HOPPE;;
326777;VH SMALSCHILD HOPPE BUITEN GEHEEL BLIND  2278ZA F1 32x250MM SKG***;37.15;;16.72;1;st;218;2673284;HOPPE;;
326778;VH SMALSCHILD HOPPE BINNEN PC55  2276 F1 32X250MM;24.72;;11.12;1;st;218;2617371;HOPPE;;
326779;VH SMALSCHILD HOPPE BINNEN PC72  2276 F1 32X250MM;24.72;;11.12;1;st;218;2617469;HOPPE;;
326780;VH SMALSCHILD HOPPE BINNEN PC92  2276 F1 32X250MM;24.72;;11.12;1;st;218;2685541;HOPPE;;
326781;VH SMALSCHILD HOPPE BINNEN BLIND  2276 F1 32X250MM;24.72;;11.12;1;st;218;2662614;HOPPE;;
326782;VH SMALSCHILD HOPPE BINNEN GEHEEL BLIND  2276 F1 32X250MM;24.72;;11.12;1;st;218;2685445;HOPPE;;
326788;VH SCHILD HOPPE BUITEN ALLEEN PC72-KT  3236ZA F1 50X250MM SKG***;60.44;;27.20;1;st;218;10715499;HOPPE;;
326789;VH SCHILD HOPPE BUITEN ALLEEN PC92-KT  3236ZA F1 50X250MM SKG***;60.44;;27.20;1;st;218;10715510;HOPPE;;
326790;VH SCHILD HOPPE BUITEN PC55-KT  3236ZA F1 50X250MM SKG***;52.48;;23.62;1;st;218;3640791;HOPPE;;
326791;VH SCHILD HOPPE BUITEN PC72-KT  3236ZA F1 50X250MM SKG***;52.48;;23.62;1;st;218;3614711;HOPPE;;
326792;VH SCHILD HOPPE BUITEN PC92-KT  3236ZA F1 50X250MM SKG***;52.48;;23.62;1;st;218;3614729;HOPPE;;
326794;VH SCHILD HOPPE BUITEN SENIOR PC72-KT***  3236ZAS1 F1 50X250MM;61.20;;27.54;1;st;218;3911344;HOPPE;;
326796;VH SCHILD HOPPE BUITEN PC55  3235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;2218118;HOPPE;;
326797;VH SCHILD HOPPE BUITEN PC72  3235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;2218126;HOPPE;;
326798;VH SCHILD HOPPE BUITEN PC92  3235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;2266291;HOPPE;;
326799;VH SCHILD HOPPE BUITEN BLIND  3235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;2219102;HOPPE;;
326800;VH SCHILD HOPPE BUITEN GEHEEL BLIND  3235 F1 50X250MM SKG***;32.28;;14.53;1;st;218;2219111;HOPPE;;
326810;VH SCHILD HOPPE BINNEN PC55  3214 F1 50X250MM;23.44;;10.55;1;st;218;3818297;HOPPE;;
326811;VH SCHILD HOPPE BINNEN PC72  3214 F1 50X250MM;23.44;;10.55;1;st;218;3818422;HOPPE;;
326812;VH SCHILD HOPPE BINNEN PC92  3214 F1 50X250MM;23.44;;10.55;1;st;218;3818449;HOPPE;;
326816;VH SCHILD HOPPE BINNEN BLIND  3214 F1 50X250MM;23.44;;10.55;1;st;218;3818457;HOPPE;;
326817;VH SCHILD HOPPE BINNEN GEHEEL BLIND  3214 F1 50X250MM;23.44;;10.55;1;st;218;3818465;HOPPE;;
326818;VH SCHILD HOPPE BINNEN ALLEEN PC55  3214 F1 50X250MM;25.43;;11.44;1;st;218;3818511;HOPPE;;
326819;VH SCHILD HOPPE BINNEN ALLEEN PC72  3214 F1 50X250MM;25.98;;11.69;1;st;218;3818764;HOPPE;;
326822;VH SCHILD HOPPE BINNEN PC72 -4 KERVEN-  3214 F1 50X250MM TBV VASTE KNOP;25.98;;11.69;1;st;218;3968172;HOPPE;;
326826;VH SCHILD HOPPE BINNEN BLIND -4 KERVEN-  3214 F1 50X250MM TBV VASTE KNOP;25.98;;11.69;1;st;218;3912937;HOPPE;;
326830;VH SCHILD HOPPE BUITEN SENIOR PC72***  3235S1 F1 50X250MM;38.98;;17.54;1;st;218;3089864;HOPPE;;
326832;VH SCHILD HOPPE BUITEN SENIOR BLIND***  3235S1 F1 50X250MM;38.98;;17.54;1;st;218;2988753;HOPPE;;
326833;VH SCHILD HOPPE BUITEN SENIOR BLIND***  3235S2 F1 50X250MM;37.88;;17.05;1;st;218;2994635;HOPPE;;
326834;VH SENIORSCH BUITEN GEH. BLIND  3235S1 F1 ***;24.36;;10.96;1;st;218;2988809;HOPPE;;
326840;VH SCHILD HOPPE BINNEN SENIOR PC72  3214S1 F1 50X250MM;30.11;;13.55;1;st;218;3820282;HOPPE;;
326841;VH SCHILD HOPPE BINNEN SENIOR PC72  3214S2 F1 50X250MM;32.44;;14.60;1;st;218;3820291;HOPPE;;
326856;VH SMALSCHILD HOPPE BUITEN BLIND  3278 F1 32X250MM SKG***;37.15;;16.72;1;st;218;2957560;HOPPE;;
326857;VH SMALSCHILD HOPPE BUITEN GEHEEL BLIND  3278 F1 32X250MM SKG***;37.15;;16.72;1;st;218;2968285;HOPPE;;
326865;VH SMALSCHILD HOPPE BUITEN ALLEEN PC92KT  3280ZA F1 37X250MM SKG***;54.10;;24.34;1;st;218;10702727;HOPPE;;
326867;VH SMALSCHILD HOPPE BUITEN PC55-KT  3280ZA F1 37X250MM SKG***;54.10;;24.34;1;st;218;10702663;HOPPE;;
326868;VH SMALSCHILD HOPPE BUITEN PC72-KT  3280ZA F1 37X250MM SKG***;54.10;;24.34;1;st;218;10702671;HOPPE;;
326869;VH SMALSCHILD HOPPE BUITEN PC92-KT  3280ZA F1 37X250MM SKG***;54.10;;24.34;1;st;218;10702680;HOPPE;;
326870;VH SMALSCHILD HOPPE BINNEN PC55  3276 F1 32X250MM;24.72;;11.12;1;st;218;2617784;HOPPE;;
326871;VH SMALSCHILD HOPPE BINNEN PC72  3276 F1 32X250MM;24.72;;11.12;1;st;218;2332931;HOPPE;;
326872;VH SMALSCHILD HOPPE BINNEN PC92  3276 F1 32X250MM;24.72;;11.12;1;st;218;2968162;HOPPE;;
326873;VH SMALSCHILD HOPPE BINNEN BLIND  3276 F1 32X250MM;24.72;;11.12;1;st;218;2968234;HOPPE;;
326874;VH SMALSCHILD HOPPE BINNEN GEHEEL BLIND  3276 F1 32X250MM;27.42;;12.34;1;st;218;3842220;HOPPE;;
326910;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD38-43 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;11775361;HOPPE;;
326915;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD38-43 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;11775373;HOPPE;;
326920;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD33-38 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848390;HOPPE;;
326921;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD38-43 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;11775336;HOPPE;;
326922;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD48-53 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848402;HOPPE;;
326923;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD53-58 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3930262;HOPPE;;
326924;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD63-68 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848429;HOPPE;;
326925;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD68-73 INCL. 3 BOUTEN;6.03;;2.71;1;st;2129;3930318;HOPPE;;
326926;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD73-78 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3690511;HOPPE;;
326928;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD83-88 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3690570;HOPPE;;
326929;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD88-93 INCL. 3 BOUTEN;11.26;;5.07;1;st;2129;3690588;HOPPE;;
326930;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD33-38 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848445;HOPPE;;
326932;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD48-53 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848461;HOPPE;;
326933;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD53-58 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3930300;HOPPE;;
326934;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD63-68 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848470;HOPPE;;
326935;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD68-73 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3930326;HOPPE;;
326936;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD73-78 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3693594;HOPPE;;
326938;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD83-88 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3693607;HOPPE;;
326940;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD33-38 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848306;HOPPE;;
326941;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD38-43 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;11775348;HOPPE;;
326942;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD48-53 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848322;HOPPE;;
326943;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD53-58 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3930334;HOPPE;;
326944;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD63-68 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848331;HOPPE;;
326945;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD68-73 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3930393;HOPPE;;
326946;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD73-78 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3708215;HOPPE;;
326948;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD83-88 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3708266;HOPPE;;
326950;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD33-38 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848349;HOPPE;;
326952;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD48-53 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848365;HOPPE;;
326953;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD53-58 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3930625;HOPPE;;
326954;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD63-68 INCL. 3 BOUTEN;2.51;;1.13;1;st;2129;3848373;HOPPE;;
326955;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD68-73 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3930641;HOPPE;;
326956;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD73-78 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3706922;HOPPE;;
326958;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  PROFIELSTIFT DD83-88 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3706949;HOPPE;;
326970;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD38-43 INCL. 3 BOUTEN ZWART;10.86;;4.89;1;st;2129;11675883;HOPPE;;
326972;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD48-53 INCL. 3 BOUTEN ZWART;11.26;;5.07;1;st;2129;11675895;HOPPE;;
326974;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD53-58 INCL. 3 BOUTEN ZWART;11.26;;5.07;1;st;2129;11675925;HOPPE;;
326976;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD63-68 INCL. 3 BOUTEN ZWART;11.51;;5.18;1;st;2129;11675998;HOPPE;;
326979;WISSELSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD78-83 INCL. 3 BOUTEN ZWART;16.55;;7.45;1;st;2129;12138149;HOPPE;;
326990;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD38-43 INCL. 3 BOUTEN ZWART;6.82;;3.07;1;st;2129;11676012;HOPPE;;
326992;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD48-53 INCL. 3 BOUTEN ZWART;7.19;;3.24;1;st;2129;11676048;HOPPE;;
326994;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD53-58 INCL. 3 BOUTEN ZWART;7.19;;3.24;1;st;2129;11676127;HOPPE;;
326996;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD63-68 INCL. 3 BOUTEN ZWART;7.47;;3.36;1;st;2129;11676188;HOPPE;;
326999;KRUKSTIFTGARNITUUR HOPPE VH MASSIEF  SNELSTIFT DD78-83 INCL. 3 BOUTEN ZWART;11.87;;5.34;1;st;2129;12138095;HOPPE;;
327221;VH DEURBESLAG HOPPE GR-KR PC72-KT***  E86G/3332ZA/3310/1400 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824291;HOPPE;;
327222;VH DEURBESLAG HOPPE GR-KR PC92-KT***  E86G/3332ZA/3310/1400 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824304;HOPPE;;
327224;VH DEURBESLAG HOPPE KR-KR PC72-KT***  E1400Z/3332ZA/3310 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824312;HOPPE;;
327225;VH DEURBESLAG HOPPE KR-KR PC92-KT***  E1400Z/3332ZA/3310 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824321;HOPPE;;
327261;VH DEURBESLAG HOPPE GR-KR PC72-KT***  E86G/3332ZA/3310/150 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824398;HOPPE;;
327262;VH DEURBESLAG HOPPE GR-KR PC92-KT***  E86G/3332ZA/3310/150 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824401;HOPPE;;
327264;VH DEURBESLAG HOPPE KR-KR PC72-KT***  E150Z/3332ZA/3310 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824419;HOPPE;;
327265;VH DEURBESLAG HOPPE KR-KR PC92-KT***  E150Z/3332ZA/3310 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824427;HOPPE;;
327321;VH DEURBESLAG HOPPE GR-KR PC72-KT***  E86G/3332ZA/3310/138 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824654;HOPPE;;
327322;VH DEURBESLAG HOPPE GR-KR PC92-KT***  E86G/3332ZA/3310/138 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824662;HOPPE;;
327324;VH DEURBESLAG HOPPE KR-KR PC72-KT***  E138Z/3332ZA/3310 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824671;HOPPE;;
327325;VH DEURBESLAG HOPPE KR-KR PC92-KT***  E138Z/3332ZA/3310 RVS 52-57 53X249MM;201.72;;90.77;1;st;2110;3824689;HOPPE;;
327421;VH DEURBESLAG HOPPE GR-KR PC72-KT***  E86G/3332ZA/3310/1430 RVS 52-57 53X249MM;206.18;;92.78;1;st;2110;3825032;HOPPE;;
327422;VH DEURBESLAG HOPPE GR-KR PC92-KT***  E86G/3332ZA/3310/1430 RVS 52-57 53X249MM;206.18;;92.78;1;st;2110;3825059;HOPPE;;
327424;VH DEURBESLAG HOPPE KR-KR PC72-KT***  E1430Z/3332ZA/3310 RVS 52-57 53X249MM;206.18;;92.78;1;st;2110;3825075;HOPPE;;
327425;VH DEURBESLAG HOPPE KR-KR PC92-KT***  E1430Z/3332ZA/3310 RVS 52-57 53X249MM;206.18;;92.78;1;st;2110;3825104;HOPPE;;
327451;VH DEURBESLAG HOPPE GR-KR PC72-KT***  E61G/2222ZA/2210/1643 RVS 52-57 53X249MM;238.59;;107.37;1;st;2110;3862044;HOPPE;;
327452;VH DEURBESLAG HOPPE GR-KR PC92-KT***  E61G/2222ZA/2210/1643 RVS 52-57 53X249MM;238.59;;107.37;1;st;2110;3862036;HOPPE;;
327454;VH DEURBESLAG HOPPE KR-KR PC72-KT***  E1643Z/2222ZA/2210 RVS 52-57 53X249MM;238.59;;107.37;1;st;2110;3862087;HOPPE;;
327455;VH DEURBESLAG HOPPE KR-KR PC92-KT***  E1643Z/2222ZA/2210 RVS 52-57 53X249MM;238.59;;107.37;1;st;2110;3862079;HOPPE;;
327502;VH SCHILD HOPPE BUITEN ALLEEN PC72-KT  E3332ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;3959591;HOPPE;;
327503;VH SCHILD HOPPE BUITEN ALLEEN PC92-KT  E3332ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;10757120;HOPPE;;
327504;VH SCHILD HOPPE BUITEN PC55-KT  E3332ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;12151890;HOPPE;;
327505;VH SCHILD HOPPE BUITEN PC72-KT  E3332ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;12151907;HOPPE;;
327506;VH SCHILD HOPPE BUITEN PC92-KT  E3332ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;12151920;HOPPE;;
327510;VH SCHILD HOPPE BUITEN BLIND  E3331 RVS 53X249MM SKG***;95.75;;43.09;1;st;218;12345222;HOPPE;;
327511;VH SCHILD HOPPE BUITEN GEHEEL BLIND  E3331 RVS 53X249MM SKG***;95.75;;43.09;1;st;218;3959487;HOPPE;;
327520;VH SCHILD HOPPE BINNEN BLIND  E3310 RVS 53X249MM;69.89;;31.45;1;st;218;3959663;HOPPE;;
327521;VH SCHILD HOPPE BINNEN GEHEEL BLIND  E3310 RVS 53X249MM;69.89;;31.45;1;st;218;3959647;HOPPE;;
327523;VH SCHILD HOPPE BINNEN ALLEEN PC92  E3310 RVS 53X249MM;69.89;;31.45;1;st;218;10757331;HOPPE;;
327524;VH SCHILD HOPPE BINNEN PC55  E3310 RVS 53X249MM;69.89;;31.45;1;st;218;10757365;HOPPE;;
327525;VH SCHILD HOPPE BINNEN PC72  E3310 RVS 53X249MM;69.89;;31.45;1;st;218;10757390;HOPPE;;
327526;VH SCHILD HOPPE BINNEN PC92  E3310 RVS 53X249MM;69.89;;31.45;1;st;218;10757411;HOPPE;;
327532;VH SCHILD HOPPE BUITEN ALLEEN PC72-KT***  E2222ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;10757832;HOPPE;;
327533;VH SCHILD HOPPE BUITEN ALLEEN PC92-KT***  E2222ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;10757947;HOPPE;;
327534;VH SCHILD HOPPE BUITEN PC55-KT  E2222ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;12152018;HOPPE;;
327535;VH SCHILD HOPPE BUITEN PC72-KT  E2222ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;12152025;HOPPE;;
327536;VH SCHILD HOPPE BUITEN PC92-KT  E2222ZA RVS 53X249MM SKG***;126.56;;56.95;1;st;218;12152031;HOPPE;;
327540;VH SCHILD HOPPE BUITEN BLIND  E2221 RVS 53X249MM SKG***;95.75;;43.09;1;st;218;12345210;HOPPE;;
327541;VH SCHILD HOPPE BUITEN GEHEEL BLIND  E2221 RVS 53X249MM SKG***;95.75;;43.09;1;st;218;10758114;HOPPE;;
327550;VH SCHILD HOPPE BINNEN BLIND  E2210 RVS 53X249MM;69.89;;31.45;1;st;218;10758632;HOPPE;;
327551;VH SCHILD HOPPE BINNEN GEHEEL BLIND  E2210 RVS 53X249MM;69.89;;31.45;1;st;218;10758691;HOPPE;;
327552;VH SCHILD HOPPE BINNEN ALLEEN PC72  E2210 RVS 50X250MM;54.19;;24.39;1;st;218;10758721;HOPPE;;
327553;VH SCHILD HOPPE BINNEN ALLEEN PC92  E2210 RVS 53X249MM;69.89;;31.45;1;st;218;10758739;HOPPE;;
327554;VH SCHILD HOPPE BINNEN PC55  E2210 RVS 53X249MM;69.89;;31.45;1;st;218;10758747;HOPPE;;
327555;VH SCHILD HOPPE BINNEN PC72  E2210 RVS 53X249MM;69.89;;31.45;1;st;218;10758755;HOPPE;;
327556;VH SCHILD HOPPE BINNEN PC92  E2210 RVS 53X249MM;69.89;;31.45;1;st;218;10758763;HOPPE;;
327750;VH CILINDERROZET HOPPE ROND KT ***  E42NSB-ZA/42HS RVS Ø55MM DD35-40 / 50-55;94.74;;42.63;1;st;219;10793788;HOPPE;;
327754;VH ROZET HOPPE ROND TBV KNOP 4K  E42H RVS Ø55MM DD38-43 / 53-58;30.02;;13.51;1;st;216;11576297;HOPPE;;
327760;VH CILINDERROZET HOPPE VIERKANT KT ***  E52NSB-ZA/52S RVS 55MM DD35-40 / 50-55;94.74;;42.63;1;st;219;10793948;HOPPE;;
327770;VH KERNTREKROZET SMAL OVAAL  73X33X15MM RVS SKG**;79.25;;35.66;1;st;219;327770;BURGHOUWT;;
327772;VH KERNTREKROZET SMAL OVAAL GEVEERD  74X34X15MM RVS ZONDER SKG;44.49;;20.02;1;st;219;327772;BURGHOUWT;;
327800;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD37-42 INCL. 3 BOUTEN;5.75;;2.59;1;st;2129;3689042;HOPPE;;
327801;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD42-47 INCL. 3 BOUTEN;5.75;;2.59;1;st;2129;3689069;HOPPE;;
327803;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD52-57 INCL. 3 BOUTEN;6.15;;2.77;1;st;2129;3689106;HOPPE;;
327806;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD57-62 INCL. 3 BOUTEN;6.15;;2.77;1;st;2129;3689114;HOPPE;;
327807;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD62-67 INCL. 3 BOUTEN;6.43;;2.89;1;st;2129;3689122;HOPPE;;
327809;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD67-72 INCL. 3 BOUTEN;6.43;;2.89;1;st;2129;3689131;HOPPE;;
327810;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD72-77 INCL. 3 BOUTEN;6.03;;2.71;1;st;2129;3689157;HOPPE;;
327811;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD77-82 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3689165;HOPPE;;
327812;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD82-87 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3689173;HOPPE;;
327818;KRUKSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD112-117 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3689309;HOPPE;;
327820;WISSELSTIFTGARNITUUR HOPPE VH CLICK  SNELSTIFT DD37-42 INCL. 3 BOUTEN;7.53;;3.39;1;st;2129;3692647;HOPPE;;
